year	moisture	litterC	litterN	microbeC	humusC
0.0	22.08797427724191	2664.635336671221	81.14196252069613	50.21112648600021	8499.944890032153
0.0273972602739726	10.19266140333381	2619.87234615478	80.03035839456078	55.54831554132273	8506.166846010798
0.0547945205479452	5.603907567760054	2591.2807892999112	79.42994739415042	57.38581936903229	8510.330411710016
0.0821917808219178	4.984435556965471	2582.3314885342566	79.42528618740022	55.343528423642596	8512.02818094398
0.1095890410958904	12.966923669839575	2554.900405831246	78.8435720292089	57.10313410077049	8515.968500518698
0.136986301369863	30.45025842774936	2475.5067086209474	76.68759980737752	68.89958580005147	8526.125265267015
0.1643835616438356	14.603272341150863	2423.236336733045	75.41025103312462	74.63052433395663	8532.914762143222
0.1917808219178082	25.285760707312445	2352.9150939078772	73.58139578294299	83.82764231475821	8541.585041617811
0.2191780821917808	47.22520174528299	2293.8919236935694	72.141257892907	90.16225597282438	8548.805429742824
0.2465753424657534	38.98658684281119	2206.677713117575	69.8359110411452	101.96505928638229	8558.722090425954
0.273972602739726	52.98374166142873	2112.0542574407336	67.34056712182426	114.65394870062104	8568.87341917667
0.3013698630136986	55.88365859967684	2026.9001644944206	65.17421179124152	124.85187793627891	8577.543965144636
0.3287671232876712	75.57395376147325	1930.664315582956	62.67515906138724	136.98481913762424	8586.513138049124
0.3561643835616438	37.86127222465363	1821.3261764313156	59.763780109108374	151.6372109291437	8595.548389954613
0.3835616438356164	12.651327656689586	1719.5871498919023	57.14345944529253	163.96061705412583	8602.881914384243
0.410958904109589	6.421668913656528	1673.0462192216016	56.33713881510183	163.7763762299256	8606.217610392976
0.4383561643835616	5.162863208965991	1647.7742681437842	56.21377612129777	158.9661164332918	8608.197353154314
0.4657534246575342	6.024922752366113	1621.1874797480111	56.00501913720552	154.83400629382646	8610.097775803764
0.4931506849315068	12.163756816584787	1538.0674747840972	53.82034746844665	163.9242602605658	8614.050297824468
0.5205479452054794	56.86032688004201	1475.5316029829582	52.34070323424107	168.12129102660515	8616.399809301096
0.547945205479452	26.493386366451936	1359.6513703736177	48.96223934296965	185.05459413036738	8618.634360963266
0.5753424657534246	8.185474689744172	1312.7578830827124	48.068386455504516	184.83133859059106	8618.767006943124
0.6027397260273972	5.229520943526725	1302.008317836068	48.44265808457642	176.01743229751023	8618.675043441624
0.6301369863013698	17.48491577331025	1267.9718898856772	47.899706424536696	173.55849021397265	8618.311550661965
0.6575342465753424	30.35532621844359	1167.3361284569087	44.81513985220786	188.25740525170323	8615.865179544282
0.684931506849315	61.737783939115495	1073.031283179001	41.96432246413986	201.4114877196559	8610.907169489663
0.7123287671232876	42.82653790554673	1002.8882619996652	40.018658331370794	208.31761582096652	8604.966241570653
0.7397260273972602	15.682258181415737	922.324702558337	37.62488352199078	218.47257450077558	8595.817597774405
0.7671232876712328	27.563135328838133	904.3649326920772	37.72467797828352	210.8440058865242	8591.76122187119
0.7945205479452054	49.485148952330235	854.1641372209369	36.41557063924496	213.29684838765735	8583.275942309332
0.821917808219178	44.04277806376263	781.8054308143709	34.114323578189854	223.00308751074496	8569.462228000562
0.8493150684931506	28.645612718600216	708.1132651281374	31.691425739164437	233.98131314257424	8551.76792349789
0.8767123287671232	5.742558354545936	686.0892774273566	31.527859890021976	228.33053313132498	8542.453187101939
0.9041095890410958	46.58021747588169	651.0574014882617	30.67501637567797	227.82170598674284	8529.497796472135
0.9315068493150684	26.488687701436582	590.5139322397948	28.566255357829423	237.0100586379836	8507.337822469328
0.958904109589041	7.863322489527058	568.5382155688127	28.257313296479232	232.73329400789845	8494.106630949367
0.9863013698630136	13.91650929968149	563.7140876547103	28.723319660194804	222.57381304522846	8486.235778982704
1.0136986301369864	4.914574638481664	2016.9569311401694	55.87826263283082	212.6202927443219	8484.761792426814
1.0410958904109588	18.14010296748932	1931.4367777811053	54.54274546617211	216.978967931875	8493.5897177758
1.0684931506849316	28.08290712559699	1846.969669820564	53.217041391281576	221.00477567000883	8501.572625892566
1.095890410958904	52.25105905751127	1692.8927557471366	49.86957102970873	240.25973729363406	8513.005306105193
1.1232876712328768	39.96354389345275	1518.2655636686773	45.88357544047502	264.26678472560815	8522.19134285977
1.1506849315068493	31.19481028201991	1321.1894889559	41.18104361318829	294.0146650105698	8526.656527072224
1.178082191780822	6.40261849260049	1225.7836359254613	39.5909928032252	299.0512020509051	8525.79305019459
1.2054794520547945	49.73532243488376	1117.9850355475146	37.44255665617996	308.22922646418465	8521.992591916183
1.2328767123287672	41.768246811758196	994.2164436515757	34.62605621918688	322.7182755282449	8513.198259341585
1.2602739726027397	44.380785081082884	885.8157819399459	32.21674856633464	334.1488436612844	8500.029023732515
1.2876712328767124	24.463246193462535	785.2390006418775	29.91540959223412	344.88929395572626	8482.06242087013
1.3150684931506849	27.474935311320436	674.6425975355379	27.040973739091584	360.99673368299847	8454.835646143305
1.3424657534246576	18.555998974318882	640.606372097938	27.057006369470855	352.92126730015576	8439.051418075478
1.36986301369863	6.766732299740139	602.9583449432454	26.76008660955205	347.2038158828397	8420.61194688696
1.3972602739726028	6.081154255396328	598.2458928180113	27.748743394509972	330.60731255247464	8410.930386103646
1.4246575342465753	4.904370888076056	607.1588215813656	29.25569201580413	310.00931471007016	8405.643600650696
1.452054794520548	6.140744405588832	607.6341588862432	30.253877654509616	293.46516414336236	8398.564441585973
1.4794520547945205	20.74374999623554	573.1663310432834	29.399598781473706	290.5261663304391	8381.370527133417
1.5068493150684932	5.15513938818095	568.4691646109865	30.01087378382617	277.15505507223634	8372.181746910532
1.5342465753424657	21.3552598750628	545.7728620683638	29.565111396881186	271.3935164267503	8357.419169342415
1.5616438356164384	96.14687228296214	518.1594863679297	28.786954581082366	268.2198195918528	8339.672157315734
1.5890410958904109	12.772748011804602	481.7571948993598	27.450815243318846	269.37619027549687	8316.535775969298
1.6164383561643836	5.271135416110809	486.32195232387477	28.371480748594976	254.40470661167817	8309.195147899043
1.643835616438356	4.960316887593264	496.07661464178426	29.535152782872185	238.02578011102258	8304.68762976654
1.6712328767123288	15.6784398820553	497.0915168803932	30.122720209334023	225.92261743350485	8297.440626194166
1.6986301369863013	9.182724301183573	490.3792199980522	30.201372850940018	217.49441542668805	8287.335468564957
1.726027397260274	55.29704979355837	461.94501712228464	28.896071883260632	218.55870217751803	8267.849280436769
1.7534246575342465	44.27248613795393	438.62699632605575	27.869725691322618	218.08209258596108	8248.897708864268
1.7808219178082192	27.380685290189938	402.68995844853356	26.00053103526499	223.9473171596362	8221.53034797293
1.8082191780821917	71.01655427694648	380.5240461016791	24.97502316343094	224.3452406568998	8198.717348700082
1.8356164383561644	43.592283420203856	362.6733379978109	24.188819373591496	223.32950487067325	8176.846620365368
1.8630136986301369	32.81616876536631	340.1419335247187	23.051246047618456	225.3356212920095	8150.22125362148
1.8904109589041096	55.91367647843418	321.24314605920637	22.12110158376259	226.24558087825562	8123.734673428752
1.917808219178082	47.936333287151825	311.97189263310287	21.813188771913257	222.57519494929136	8102.9750866396025
1.9452054794520548	31.88169047011662	295.08569704224556	20.937742884866946	223.65352346271885	8075.339927638918
1.9726027397260273	23.00227373428673	281.4440269629229	20.258843270497742	223.56458885007908	8048.452686751789
2.0	9.538544233346649	1745.5557957708506	47.014334851014446	217.41001227573028	8030.1838523324695
2.0273972602739727	6.067487025015511	1699.080420379434	46.84579478178229	213.4328652740165	8034.777000863118
2.0547945205479454	44.48284271007701	1567.7553883910248	44.266529820265845	228.73817660406877	8044.0199605217085
2.0821917808219177	21.215981806710293	1405.5687510003233	40.82597907765354	250.86563528562527	8051.802790113119
2.1095890410958904	9.328153696012196	1349.233995406852	40.39493868942693	248.18908203661846	8053.779010594399
2.136986301369863	26.957986513058312	1296.7976690834955	39.97561253452669	245.1932244830063	8055.0147067379485
2.164383561643836	26.79820670032096	1148.2652832350245	36.549118246556986	266.170237474331	8054.614822136182
2.191780821917808	8.071362761721101	1067.3388686241478	35.19724189787172	270.37694589785764	8051.590946790611
2.219178082191781	9.270749972244026	1028.869300324792	35.12503089559006	264.0343893090204	8048.841876134886
2.2465753424657535	9.23133453192873	982.9283517994987	34.69416629268475	260.37708650048785	8044.977188539342
2.2739726027397262	26.400545333999553	902.1361284934777	32.91807870515258	267.1040505298218	8037.175426421825
2.3013698630136985	50.81351910468334	804.1171044436907	30.448455693340616	279.525412922956	8023.742183090425
2.328767123287671	39.18202994043095	714.1376679067185	28.149391305461847	290.93034427056807	8006.141676403157
2.356164383561644	14.216144557165311	636.8405812070015	26.23320411667501	299.70375584270863	7985.203882053126
2.3835616438356166	19.83096590293015	622.1369534400749	26.734203274553934	288.3940291688413	7975.850779882334
2.410958904109589	17.938857678768123	614.4920809755967	27.445558626621107	275.37372458826655	7968.011096314057
2.4383561643835616	15.612649404315688	597.7492993328107	27.643038184401828	266.3259679815321	7957.892448768444
2.4657534246575343	11.498153840141976	591.4898008593022	28.236400236791624	254.26863261156106	7950.38907995491
2.493150684931507	11.00910593859441	586.314260069335	28.799456805574753	242.5386770912631	7943.34735868989
2.5205479452054793	12.132546949447978	585.9224795080256	29.528747251514815	229.7735141994051	7937.798942531161
2.547945205479452	9.313658578069521	569.4929320567999	29.395805275333885	223.3263802882504	7927.790868044714
2.5753424657534247	25.497295948474658	553.2801903340369	29.19082127004955	217.46015546116004	7917.762675150007
2.6027397260273974	18.465343173731476	516.0034627324499	27.829305750925663	219.93900308870306	7900.058746914027
2.6301369863013697	7.641146491089051	506.89359055633093	27.93549270134846	212.17087950117144	7890.554040814103
2.6575342465753424	15.125913712975663	507.7996470887006	28.534320042162932	201.08386458218428	7884.799539281799
2.684931506849315	12.631660120915427	504.92833281658295	28.878981480776194	191.98037643644074	7877.967845440445
2.712328767123288	17.52275519554963	498.42678468860873	28.970964795495256	184.78618387375957	7870.07485848182
2.73972602739726	25.63788483883192	489.6456931742291	28.893098459501942	178.90735631342216	7861.3764873606915
2.767123287671233	56.1206644793478	467.08446038534083	27.970381135864404	178.89652961050984	7847.051188698545
2.7945205479452055	50.429111941112836	448.3581116034374	27.24649095475507	177.72939843779844	7833.2284290868365
2.8219178082191783	55.452806693559765	426.3120772762569	26.28925898356915	178.379649750249	7816.968215820941
2.8493150684931505	25.684647991528752	401.481993298965	25.125988978388094	180.75077945220107	7798.017011263261
2.8767123287671232	49.95338154985242	375.4314150850936	23.857258718344355	184.25680804750542	7776.412874640933
2.904109589041096	49.771675618669775	360.2857163444545	23.247533701449953	183.22586228289762	7759.1448249102805
2.9315068493150687	54.646347985017286	348.1302673745834	22.799684188079546	181.17009081981243	7742.790218780884
2.958904109589041	58.39583511406521	337.60620977032085	22.429429007348364	178.68747541127757	7726.81610750674
2.9863013698630136	50.61214186006314	327.93656656725483	22.085478664880785	176.13883734886548	7710.984210877744
3.0136986301369864	43.156950077195404	1711.513595722373	46.795636595653875	186.79770912311443	7707.845911542151
3.041095890410959	56.88033929944331	1609.0997025007644	44.93800404774142	196.7630657775011	7716.371466897196
3.0684931506849313	30.5195110776253	1464.6882651340488	41.87786036326601	216.12732995404392	7725.695429650779
3.095890410958904	21.625836883187226	1308.7030596930895	38.48208328351156	238.11806603733166	7732.101332156185
3.1232876712328768	5.410429187712435	1267.3699040037577	38.41146954030593	232.8315109534274	7733.2765470582735
3.1506849315068495	55.67028593419444	1179.889513090776	36.835953960091985	239.44245226408506	7734.151349675635
3.1780821917808217	37.95937270526453	1078.5280325837007	34.767959086634775	249.8587708132753	7732.6523928833085
3.2054794520547945	37.452497603208926	940.8481576873445	31.453509180876235	270.4951070683635	7725.789934812793
3.232876712328767	31.72715194264667	824.6647915358527	28.747227989454945	286.56611961739276	7713.9444404885335
3.26027397260274	25.23778296938119	725.1303947675093	26.48931932206032	299.28230064359764	7697.653675329611
3.287671232876712	5.559045340508153	703.8277515656507	26.956668826079596	288.7779966479957	7689.964732139466
3.315068493150685	12.115301395754566	699.283340686966	27.921966851714103	273.9148913095716	7685.120141084836
3.3424657534246576	38.06379080585011	622.0797570158056	25.877922501320306	283.3420140261449	7665.466830670247
3.3698630136986303	96.39355878365465	571.4724850420669	24.820417366133793	285.0606021585501	7647.289330437917
3.3972602739726026	6.928834828806315	544.3553121206287	24.66232345008259	279.40239401653525	7633.0453478245345
3.4246575342465753	4.928511667495519	552.6938350588351	25.99030578422944	261.6974663566445	7628.8300947801645
3.452054794520548	4.919706501579304	561.3546107213814	27.250705853589718	244.77328375134064	7625.248463071868
3.4794520547945207	9.746405362024287	555.9800721615673	27.7533979663644	233.6739746193102	7618.219359534083
3.506849315068493	8.627724642560082	554.3980334819728	28.3802514467904	221.8490799388635	7612.404883292532
3.5342465753424657	29.520853194309314	543.4843001192913	28.46070154069969	214.03717830227666	7604.1912376757255
3.5616438356164384	51.300310270471186	516.9347967748229	27.678045519343062	212.41351148449112	7590.7437413555335
3.589041095890411	60.6315419703769	490.24714354396536	26.827579151596282	211.43425143282974	7576.089962801626
